№;Наименование;Регистрационный номер;Адрес (место нахождения);Регион регистрации;Вид деятельности/отрасль;Налоговый режим;2019, Доходы, RUB;2020, Доходы, RUB;2021, Доходы, RUB;2022, Доходы, RUB;2023, Доходы, RUB;2019, Расходы, RUB;2020, Расходы, RUB;2021, Расходы, RUB;2022, Расходы, RUB;2023, Расходы, RUB;2023, Налоги, RUB;2023, Земельный налог, RUB;2023, Налог на имущество, RUB;2023, Налог на прибыль, RUB;2023, Налог по УСН, RUB;2023, НДС, RUB;2023, Страховые взносы в ПФР, RUB;2023, Страховые взносы в ФОМС, RUB;2023, Страховые взносы в ФСС, RUB;2023, Нематериальные активы, RUB;2019, Основные средства , RUB;2020, Основные средства , RUB;2021, Основные средства , RUB;2022, Основные средства , RUB;2023, Основные средства , RUB;2023, Доходные вложения в материальные ценности, RUB;2023, Долгосрочные финансовые вложения, RUB;2023, Отложенные налоговые активы, RUB;2023, Прочие внеоборотные активы, RUB;2023, Внеоборотные активы, RUB;2023, Запасы, RUB;2019, Чистые активы, RUB;2020, Чистые активы, RUB;2021, Чистые активы, RUB;2022, Чистые активы, RUB;2023, Чистые активы, RUB;2023, НДС по приобретенным ценностям , RUB;2019, Дебиторская задолженность, RUB;2020, Дебиторская задолженность, RUB;2021, Дебиторская задолженность, RUB;2022, Дебиторская задолженность, RUB;2023, Дебиторская задолженность, RUB;2023, Краткосрочные финансовые вложения, RUB;2023, Денежные средства и денежные эквиваленты, RUB;2023, Прочие оборотные активы, RUB;2023, Оборотные активы, RUB;2023, Активы  всего, RUB;2023, Уставный капитал , RUB;2023, Собственные акции, выкупленные у акционеров, RUB;2023, Переоценка внеоборотных активов, RUB;2023, Добавочный капитал, RUB;2023, Резервный капитал, RUB;2019, Нераспределенная прибыль (непокрытый убыток), RUB;2020, Нераспределенная прибыль (непокрытый убыток), RUB;2021, Нераспределенная прибыль (непокрытый убыток), RUB;2022, Нераспределенная прибыль (непокрытый убыток), RUB;2023, Нераспределенная прибыль (непокрытый убыток), RUB;2023, Капитал и резервы, RUB;2019, Заёмные средства (долгосрочные), RUB;2020, Заёмные средства (долгосрочные), RUB;2021, Заёмные средства (долгосрочные), RUB;2022, Заёмные средства (долгосрочные), RUB;2023, Заёмные средства (долгосрочные), RUB;2023, Отложенные налоговые обязательства, RUB;2023, Прочие долгосрочные обязательства, RUB;2023, Долгосрочные обязательства, RUB;2019, Заёмные средства (краткосрочные), RUB;2020, Заёмные средства (краткосрочные), RUB;2021, Заёмные средства (краткосрочные), RUB;2022, Заёмные средства (краткосрочные), RUB;2023, Заёмные средства (краткосрочные), RUB;2019, Кредиторская задолженность, RUB;2020, Кредиторская задолженность, RUB;2021, Кредиторская задолженность, RUB;2022, Кредиторская задолженность, RUB;2023, Кредиторская задолженность, RUB;2023, Доходы будущих периодов , RUB;2023, Прочие краткосрочные обязательства, RUB;2023, Краткосрочные обязательства, RUB;2023, Пассивы всего, RUB;2023, Собственный оборотный капитал, RUB;2023, Собственный капитал, RUB;2023, Совокупный долг, RUB;2019, Выручка, RUB;2020, Выручка, RUB;2021, Выручка, RUB;2022, Выручка, RUB;2023, Выручка, RUB;2019, Себестоимость продаж, RUB;2020, Себестоимость продаж, RUB;2021, Себестоимость продаж, RUB;2022, Себестоимость продаж, RUB;2023, Себестоимость продаж, RUB;2023, Валовая прибыль (убыток), RUB;2023, Коммерческие расходы, RUB;2023, Управленческие расходы, RUB;2019, Прибыль (убыток) от продажи, RUB;2020, Прибыль (убыток) от продажи, RUB;2021, Прибыль (убыток) от продажи, RUB;2022, Прибыль (убыток) от продажи, RUB;2023, Прибыль (убыток) от продажи, RUB;2023, Доходы от участия в других организациях, RUB;2023, Проценты к получению, RUB;2023, Проценты к уплате, RUB;2023, Прочие доходы, RUB;2023, Прочие расходы, RUB;2023, Прибыль (убыток) до налогообложения , RUB;2023, Текущий налог на прибыль, RUB;2023, Чистая прибыль (убыток), RUB;2023, EBIT, RUB;2023, Поступления от текущих операций, RUB;2023, Поступления от продаж, RUB;2023, Поступления арендных, лицензионных, комиссионных платежей, роялти, RUB;2023, Поступления от перепродажи финансовых вложений, RUB;2023, Платежи по текущим операциям, RUB;2023, Платежи поставщикам и подрядчикам, RUB;2023, Оплата труда, RUB;2023, Оплата процентов по долговым обязательствам, RUB;2023, Налог на прибыль, RUB;2023, Сальдо денежных потоков от текущих операций, RUB;2023, Поступления от инвестиционных операций, RUB;2023, Продажа внеоборотных активов, RUB;2023, Продажа акций других организаций, RUB;2023, Поступления от возврата займов, продажи долговых ценных бумаг, RUB;2023, Получение дивидендов, процентов, RUB;2023, Платежи по инвестиционным операциям, RUB;2023, Приобретение внеоборотных активов, RUB;2023, Приобретение акций (долей участия), RUB;2023, Приобретение долговых ценных бумаг, предоставление займов, RUB;2023, Платежи по процентам, RUB;2023, Сальдо денежных потоков от инвестиционных операций, RUB;2023, Поступления от финансовых операций, RUB;2023, Получение кредитов и займов, RUB;2023, Поступление денежных вкладов собственников (участников), RUB;2023, Поступления от выпуска акций, увеличения долей участия, RUB;2023, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., RUB;2023, Платежи по финансовым операциям, RUB;2019, Выплата дивидендов, RUB;2020, Выплата дивидендов, RUB;2021, Выплата дивидендов, RUB;2022, Выплата дивидендов, RUB;2023, Выплата дивидендов, RUB;2023, Погашение векселей, возврат кредитов и займов, RUB;2023, Сальдо денежных потоков от финансовых операций, RUB;2023, Сальдо денежных потоков за отчетный период, RUB;2023, Поступление денежных средств всего, RUB;2023, Платежей всего, RUB;2023, Период погашения кредиторской задолженности, дни;2023, Оборачиваемость кредиторской задолженности, разы;2023, Период оборота запасов, дни;2023, Оборачиваемость запасов, разы;2023, Период погашения дебиторской задолженности, дни;2023, Оборачиваемость дебиторской задолженности, разы;2023, Оборачиваемость основных средств, разы;2023, Период оборота основных средств, дни;2023, Период оборота активов, дни;2023, Соотношение валовой прибыли к активам компании, %;2023, Cooтношение дебиторской задолженности к активам компании, %;2023, Доля рабочего капитала в активах компании, %;2023, Коэффициент оборачиваемости совокупных активов, %;2023, Коэффициент соотношения заемных и собственных средств, %;2023, Коэффициент покрытия процентов по EBIT, %;2023, Соотношение совокупного долга к капиталу, %;2023, Соотношение чистого долга к капиталу, %;2023, Соотношение совокупного долга к EBIT, %;2023, Коэффициент долгосрочного привлечения заемных средств, %;2023, Коэффициент концентрации собственного капитала (автономии), %;2023, Коэффициент маневренности собственных средств, %;2023, Коэффициент обеспеченности собственными оборотными средствами, %;2023, Коэффициент концентрации заемного капитала,%;2023, Чистая норма прибыли, %;2023, Коммерческие и управленческие расходы к выручке, %;2023, Валовая рентабельность, %;2023, Рентабельность продаж, %;2023, Валовая рентабельность затрат, %;2023, Валовая рентабельность коммерческих и управленческих расходов, %;2023, Рентабельность затрат, %;2023, Доля себестоимости как процент от выручки, %;2023, Рентабельность прибыли до налогообложения и процентов - (EBITM), %;2023, Рентабельность активов (ROA), %;2023, Рентабельность капитала (ROE), %;2023, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %;2023, Коэффициент текущей ликвидности, %;2023, Доля краткосрочной в общем объеме задолженности, %;2023, Коэффициент быстрой ликвидности, %;2023, Коэффициент абсолютной ликвидности, %
70;БАЗА ПОСЕЛОК ИЛЬИНСКИЙ, ООО;1105904000542;617022, Пермский край, г.о. Ильинский, тер. Сартасы урочище, д. 8;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;2 481 000;2 097 000;2 458 000;3 948 000;3 536 000;967 000;1 063 000;1 771 000;1 995 000;2 039 000;;;;;;;;;;;1 483 000;1 242 000;1 054 000;894 000;771 000;;;;;771 000;1 224 000;-7 183 000;-6 219 000;-5 612 000;-3 758 000;-2 412 000;;1 088 000;1 176 000;1 462 000;1 271 000;1 626 000;;165 000;;3 015 000;3 786 000;;;;;;;;;;;-2 412 000;;;;;;;;;8 425 000;7 317 000;6 739 000;4 950 000;3 780 000;2 015 000;2 009 000;2 014 000;2 001 000;2 007 000;;411 000;6 198 000;3 786 000;597 000;-2 412 000;6 198 000;2 382 000;1 958 000;2 458 000;3 878 000;3 466 000;932 000;1 031 000;1 577 000;1 947 000;2 001 000;;;;1 450 000;927 000;881 000;1 931 000;1 465 000;;;;70 000;38 000;1 497 000;120 000;1 377 000;1 497 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;365,55;1,70;124,80;2,90;153,00;2,40;4,20;87,70;389,00;;42,95%;-84,07%;93,80%;-256,97%;;-156,72%;-149,88%;;;-63,71%;131,97%;-105,57%;163,71%;39,73%;;;42,27%;;;73,21%;57,73%;;37,27%;-44,64%;;48,64%;100,00%;28,90%;2,66%
71;ХОЗЯЮШКА, ООО;1025900518951;614015, Пермский кр., г. Пермь, ул. Пермская, д. 126;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;1 696 000;903 000;1 861 000;1 441 000;3 474 000;1 581 000;1 687 000;1 376 000;1 488 000;3 326 000;;;;;;;;;;;;;;;;;;;;;;452 000;-341 000;124 000;56 000;148 000;;43 000;39 000;83 000;8 000;;;46 000;500 000;546 000;546 000;10 000;;;;;442 000;-351 000;114 000;46 000;138 000;148 000;;326 000;;;;;;;;;;;;16 000;72 000;134 000;50 000;398 000;;;398 000;546 000;-352 000;148 000;398 000;1 696 000;769 000;1 534 000;1 441 000;3 452 000;1 553 000;1 381 000;1 361 000;1 443 000;3 268 000;184 000;;;143 000;-612 000;173 000;-2 000;184 000;;22 000;;;58 000;148 000;;92 000;126 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,02;15,40;;;;863,00;;;34,00;33,70%;;27,11%;1 058,90%;268,92%;;;-31,08%;;;27,11%;100,00%;27,11%;72,89%;2,67%;;5,33%;5,33%;5,63%;;5,63%;94,67%;3,65%;28,22%;90,20%;;137,19%;;137,19%;11,56%
72;МОНИКА, ООО;1025900531810;614000, Пермский кр., г. Пермь, ул. Пермская, д. 126;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;4 001 000;1 826 000;2 903 000;2 903 000;3 276 000;3 740 000;2 915 000;3 057 000;2 750 000;3 047 000;;;;;;;;;;;1 000;1 000;1 000;15 000;15 000;;35 000;;;50 000;;10 000;10 000;10 000;34 000;95 000;;;;;;;;113 000;;113 000;163 000;;;;;;;;;;;95 000;;;;;;;;;39 000;62 000;53 000;44 000;45 000;;;;;;;23 000;68 000;163 000;90 000;95 000;68 000;4 001 000;1 826 000;2 903 000;2 903 000;3 276 000;3 740 000;2 915 000;3 057 000;2 750 000;3 047 000;;;;261 000;-1 089 000;-154 000;153 000;229 000;;;;;;229 000;66 000;163 000;229 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;218,40;1,70;17,00;;;27,61%;2 148,20%;71,58%;;47,37%;-71,58%;;;58,28%;47,37%;39,82%;41,72%;4,98%;;;6,99%;;;7,52%;93,01%;;106,89%;252,71%;;166,18%;100,00%;166,18%;166,18%
73;СУБКУЛЬТУРА ХОСТЕЛ, ООО;1205900020391;617702, Пермский кр., Куединский район, пос. Куеда, ул. Карла Маркса, д. 46;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;;26 000;1 592 000;2 963 000;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;;;;10 000;10 000;10 000;;;;10 000;10 000;;;;;;;;;;;10 000;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;;;;26 000;1 592 000;2 963 000;;;;;;;;;;;26 000;1 592 000;2 963 000;;;;;;2 963 000;;2 963 000;2 963 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;592,60;;;1,00;;100,00%;100,00%;59 260,00%;;;;;;;100,00%;100,00%;100,00%;;100,00%;;;100,00%;;;;;;59 260,00%;59 260,00%;;;;;
74;УК ГК СТАР, ООО;1155958123287;614000, Пермский кр., г. Пермь, ул. Монастырская, д. 14А;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;4 794 000;2 166 000;7 179 000;3 586 000;2 769 000;4 616 000;2 477 000;6 485 000;3 546 000;2 822 000;;;;;;;;;;;;;;;;;;;;;;259 000;-69 000;563 000;568 000;485 000;;241 000;591 000;648 000;683 000;394 000;;96 000;19 000;509 000;509 000;10 000;;;;;249 000;-79 000;553 000;558 000;475 000;485 000;;;;;;;;;;791 000;;;;60 000;39 000;299 000;170 000;24 000;;;24 000;509 000;466 000;485 000;24 000;4 794 000;1 936 000;6 327 000;3 562 000;2 767 000;3 510 000;664 000;4 797 000;2 308 000;2 081 000;686 000;;662 000;204 000;-467 000;-134 000;53 000;24 000;;2 000;;;79 000;-53 000;;-83 000;-55 000;3 009 000;3 008 000;;;2 963 000;2 273 000;640 000;;;46 000;;;;;;;;;;;;;;;;;;;;;;;;;46 000;3 009 000;2 963 000;17,01;28,50;;;71,00;5,10;;;82,00;134,77%;77,41%;95,28%;443,79%;4,95%;;;-19,79%;;;95,28%;100,00%;95,28%;4,72%;-3,00%;23,92%;24,79%;0,87%;32,96%;103,63%;0,87%;75,21%;-1,99%;-13,31%;-15,76%;6,09%;2 120,83%;;2 120,83%;400,00%
75;УРАЛ-ТУР, ООО;1235900000929;, Пермский край, г.о. Чусовской, г Чусовой, тер урочище Поддувалье, стр. 1А;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;;;;2 656 000;;;;;1 932 000;;;;;;;;;;;;;;;282 000;;;;;282 000;980 000;;;;;721 000;;;;;;22 000;;842 000;;1 844 000;2 126 000;;;;;;;;;;;721 000;;;;;1 070 000;;;1 070 000;;;;;;;;;;335 000;;;335 000;2 126 000;1 509 000;721 000;1 405 000;;;;;2 636 000;;;;;1 861 000;;;;;;;;775 000;;;;20 000;71 000;724 000;13 000;711 000;724 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,85;15,70;67,80;5,40;2,00;239,60;18,70;19,50;147,00;;1,03%;70,98%;247,98%;194,87%;;148,40%;31,62%;;59,74%;33,91%;60,89%;23,81%;66,09%;26,97%;;;29,40%;;;41,64%;70,60%;;66,89%;197,23%;;550,45%;;257,91%;251,34%
76;АЗИЯ, ООО;1185958063213;614068, Пермский кр., г. Пермь, ул. Ленина, д. 61 этаж 1;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;3 560 000;3 568 000;4 474 000;3 576 000;2 499 000;3 360 000;3 381 000;4 308 000;2 527 000;2 468 000;;;;;;;;;;;;;;;;;;;;;;173 000;325 000;446 000;1 428 000;1 430 000;;215 000;363 000;671 000;687 000;1 548 000;;;;1 548 000;1 548 000;;;;;;;;;;;1 430 000;;;;;;;;;;;;;;46 000;111 000;229 000;120 000;118 000;;;118 000;1 548 000;1 430 000;1 430 000;118 000;3 560 000;3 519 000;4 474 000;3 576 000;2 499 000;3 301 000;3 117 000;4 123 000;2 242 000;2 307 000;;;;259 000;402 000;351 000;1 334 000;192 000;;;;;161 000;31 000;29 000;2 000;31 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,83;21,00;;;163,00;2,20;;;226,00;;100,00%;92,38%;161,43%;8,25%;;;;;;92,38%;100,00%;92,38%;7,62%;0,08%;;;7,68%;;;8,32%;92,32%;;0,13%;0,14%;;1 311,86%;;1 311,86%;
77;МИКОС, ООО;1205900020886;614095, Пермский кр., г. Пермь, ул. Стахановская, д. 10А офис 1;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;1 261 000;6 240 000;9 750 000;2 220 000;;2 511 000;5 779 000;8 402 000;2 047 000;;;;;;;;;;;;;;;;;;;;;;;-1 253 000;-1 286 000;446 000;10 000;;;21 000;288 000;470 000;9 000;;1 000;;10 000;10 000;;;;;;;;;;;10 000;;;;;;;;;;779 000;583 000;412 000;;;503 000;1 105 000;319 000;;;;;10 000;10 000;10 000;;;1 261 000;6 150 000;9 750 000;2 205 000;;2 488 000;5 666 000;8 117 000;1 996 000;;;;;-1 227 000;484 000;1 633 000;209 000;;;;15 000;51 000;173 000;34 000;139 000;173 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,17;13,80;7,60;47,90;40,00;9,20;;;98,00;;90,00%;100,00%;371,52%;;;;-10,00%;;;100,00%;100,00%;100,00%;;6,30%;;;9,48%;;;10,47%;90,52%;;23,42%;60,96%;;;;;
78;ВАЛИДА-СЕРВИС, ООО;1115903006075;614000, Пермский кр., г. Пермь, ул. Ленина, д. 102;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;1 280 000;1 743 000;2 849 000;6 004 000;;1 239 000;1 711 000;2 636 000;5 853 000;;;;;;;;;;;;;;;4 419 000;40 164 000;;;;;40 164 000;16 112 000;894 000;909 000;1 094 000;1 241 000;-128 000;;1 096 000;1 158 000;1 457 000;2 153 000;;;290 000;;16 402 000;56 566 000;;;;;;;;;;;-128 000;;;;;33 240 000;;;33 240 000;;245 000;245 000;7 330 000;2 350 000;342 000;102 000;128 000;;;;21 104 000;23 454 000;56 566 000;-4 702 000;-128 000;56 694 000;1 280 000;1 743 000;2 849 000;410 000;2 122 000;1 216 000;1 711 000;2 636 000;252 000;3 429 000;;;;64 000;32 000;213 000;158 000;-1 307 000;;;;12 000;53 000;-1 348 000;21 000;-1 369 000;-1 348 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 979,30;0,20;185,00;2,00;0,10;3 834,30;6 083,00;;;-12,47%;6,00%;-44 292,19%;;-27 804,69%;-27 578,13%;;100,39%;-0,23%;31 478,13%;-245,65%;100,23%;-64,51%;;;-61,59%;;;-38,12%;161,59%;;-3,87%;-246,00%;;69,93%;6,60%;1,24%;1,24%
79;ЦВЕТОК, ООО;1165958056505;618703, Пермский кр., г. Добрянка, рабочий пос. Полазна, ул. Парковая, д. 25;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;2 595 000;15 149 000;13 083 000;1 816 000;;2 470 000;14 634 000;12 647 000;1 901 000;;;;;;;;;;;;;;;;;;;;;;244 000;343 000;707 000;1 012 000;909 000;;;;;486 000;909 000;;;;909 000;909 000;;;;;;;;;;;909 000;;;;;;;;;;;;;;;12 000;38 000;153 000;;;;;909 000;909 000;909 000;;4 807 000;2 595 000;15 149 000;13 083 000;1 816 000;4 501 000;2 470 000;14 634 000;12 647 000;1 901 000;;;;306 000;125 000;515 000;436 000;-85 000;;;;;;-85 000;18 000;-103 000;-85 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,69;23,70;62,70;5,80;140,00;2,60;;;208,00;;100,00%;100,00%;175,12%;;;;;;;100,00%;100,00%;100,00%;;-5,67%;;;-4,68%;;;-4,47%;104,68%;;-9,93%;-10,72%;;;;;
80;ЭДЕМ.РУ, ООО;1095903000412;614081, Пермский кр., г. Пермь, ул. Кронштадтская, д. 4 кв. 3;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;1 226 000;22 339 000;22 663 000;22 860 000;23 269 000;1 240 000;22 194 000;22 726 000;22 769 000;23 203 000;;;;;;;;;;;;;;;;;;;;;;356 000;497 000;411 000;475 000;506 000;;330 000;480 000;390 000;458 000;491 000;;40 000;;531 000;531 000;;;;;;;;;;;506 000;;;;;;;;;;;;;;17 000;8 000;35 000;18 000;25 000;;;25 000;531 000;506 000;506 000;25 000;1 225 000;817 000;1 150 000;1 358 000;1 769 000;1 224 000;673 000;1 207 000;1 247 000;1 680 000;;;;1 000;144 000;-57 000;111 000;89 000;;;;;23 000;66 000;35 000;31 000;66 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,67;82,30;;;98,00;3,70;;;106,00;;92,47%;95,29%;345,51%;4,94%;;;-7,91%;;;95,29%;100,00%;95,29%;4,71%;1,75%;;;5,03%;;;5,30%;94,97%;;6,05%;6,32%;;2 124,00%;;2 124,00%;160,00%
81;КОСМОС, ООО;1065921023123;618206, Пермский кр., г. Чусовой, ул. 50 Лет Влксм, д. 27;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;1 315 000;1 785 000;1 661 000;425 000;1 611 000;1 331 000;1 690 000;1 281 000;261 000;1 427 000;;;;;;;;;;;213 000;139 000;;139 000;;;;;;;;-563 000;-544 000;-225 000;-74 000;44 000;;-237 000;-203 000;94 000;15 000;89 000;;1 000;;90 000;90 000;;;;;;;;;;;44 000;60 000;;;;;;;;120 000;;;;;952 000;883 000;479 000;242 000;46 000;;;46 000;90 000;44 000;44 000;46 000;1 305 000;1 738 000;1 611 000;425 000;1 611 000;1 312 000;1 664 000;1 080 000;242 000;1 406 000;;;;-7 000;74 000;531 000;183 000;205 000;;;;;21 000;184 000;66 000;118 000;184 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,38;11,20;0,30;1 074,00;12,00;31,00;23,20;15,70;30,00;;98,89%;48,89%;1 229,77%;104,55%;;;-2,27%;;;48,89%;100,00%;48,89%;51,11%;7,32%;;;12,73%;;;14,58%;87,27%;;90,08%;-786,67%;;195,65%;;195,65%;2,17%
82;ГАРМОНИЯ, ООО;1125951000141;617500, Пермский кр., Ординский район, с. Орда, ул. Трактовая, д. 34;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;1 072 000;1 264 000;937 000;945 000;1 536 000;961 000;1 170 000;859 000;868 000;1 276 000;;;;;;;;;;;1 000;;;;;;;;;;663 000;313 000;123 000;35 000;27 000;202 000;;104 000;110 000;141 000;49 000;434 000;;251 000;;1 348 000;1 348 000;5 000;;;;;308 000;118 000;30 000;22 000;197 000;202 000;;;;;;;;;;;;;;156 000;156 000;296 000;458 000;1 146 000;;;1 146 000;1 348 000;202 000;202 000;1 146 000;1 072 000;1 264 000;937 000;945 000;1 536 000;961 000;1 170 000;859 000;868 000;1 276 000;260 000;;;111 000;94 000;78 000;77 000;260 000;;;;;;260 000;-39 000;221 000;260 000;1 536 000;1 536 000;;;1 401 000;1 137 000;225 000;;39 000;135 000;;;;;;;;;;;;;;;;;;;;;;;;;135 000;1 536 000;1 401 000;229,41;1,90;116,80;3,10;57,00;6,40;;;218,00;19,29%;32,20%;14,99%;167,59%;567,33%;;;-124,26%;;;14,99%;100,00%;14,99%;85,01%;14,39%;;16,93%;16,93%;20,38%;;20,38%;83,07%;16,93%;24,11%;193,01%;23,70%;117,63%;;59,77%;21,90%
83;КОВЧЕГ, ООО;1175958013880;614530, Пермский кр., Пермский район, д. Якунчики, ул. Подлесная, д. 5;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;1 654 000;1 487 000;1 517 000;949 000;1 284 000;1 646 000;1 485 000;1 514 000;939 000;1 304 000;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;13 000;23 000;20 000;;108 000;83 000;55 000;69 000;800 000;;2 000;;802 000;802 000;;;;;;;;;;;20 000;;;;;;;;;;;;;;140 000;115 000;74 000;62 000;782 000;;;782 000;802 000;20 000;20 000;782 000;1 654 000;1 487 000;1 517 000;949 000;1 284 000;1 627 000;1 460 000;1 495 000;925 000;1 267 000;;;;27 000;27 000;22 000;24 000;17 000;;;;;37 000;-20 000;;-20 000;-20 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121,57;3,00;;;124,00;3,00;;;126,00;;99,75%;2,49%;289,52%;3 910,00%;;;-10,00%;;;2,49%;100,00%;2,49%;97,51%;-1,56%;;;1,32%;;;1,34%;98,68%;;-4,51%;-93,02%;;102,56%;;102,56%;0,26%
84;ГОРОД МАСТЕРОВ, ООО;1185958068405;618320, Пермский кр., г. Александровск, ул. Кирова, д. 67;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;288 000;2 750 000;38 000;9 000;1 660 000;12 000;2 110 000;658 000;87 000;1 178 000;;;;;;;;;;;;;;140 000;62 000;;;;;62 000;83 000;280 000;881 000;272 000;194 000;660 000;;600 000;736 000;25 000;149 000;646 000;;31 000;;760 000;822 000;;;;;;;;;;;660 000;306 000;;;;;;;;5 000;;;4 000;;9 000;39 000;11 000;144 000;162 000;;;162 000;822 000;598 000;660 000;162 000;288 000;2 750 000;;9 000;1 159 000;12 000;1 524 000;606 000;87 000;1 153 000;;;;276 000;1 226 000;-606 000;-78 000;6 000;;;;501 000;25 000;482 000;18 000;464 000;482 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,43;7,60;20,30;18,00;125,00;2,90;11,50;31,80;183,00;;78,59%;72,75%;199,14%;24,55%;;;-4,70%;;;80,29%;90,61%;78,68%;19,71%;40,03%;;;0,52%;;;0,52%;99,48%;;79,73%;108,67%;;469,14%;;417,90%;19,14%
85;ЦВЕТОК-А, ООО;1235900013128;618703, Пермский край, г.о. Добрянский, рп Полазна, ул Парковая, д. 25;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;;;;1 154 000;;;;;1 107 000;;;;;;;;;;;;;;;;;;;;;;;;;;45 000;;;;;;63 000;;6 000;;69 000;69 000;;;;;;;;;;;45 000;;;;;;;;;;;;;;;;;;24 000;;;24 000;69 000;45 000;45 000;24 000;;;;;1 154 000;;;;;1 107 000;;;;;;;;47 000;;;;;;47 000;12 000;35 000;47 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,96;96,20;;;10,00;36,60;;;11,00;;91,30%;65,22%;3 344,93%;53,33%;;;-13,33%;;;65,22%;100,00%;65,22%;34,78%;3,03%;;;4,07%;;;4,25%;95,93%;;101,45%;155,56%;;287,50%;;287,50%;25,00%
86;ОТДЫХ, ООО;1155958066703;617560, Пермский кр., Суксунский район, рабочий пос. Суксун, ул. Кирова, д. ЗД. 41;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;201 000;331 000;260 000;875 000;1 043 000;160 000;281 000;218 000;701 000;855 000;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;10 000;10 000;;;;;;;;10 000;;10 000;10 000;;;;;;;;;;;10 000;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;;201 000;331 000;260 000;875 000;1 043 000;160 000;281 000;218 000;701 000;855 000;;;;41 000;50 000;42 000;174 000;188 000;;;;;;188 000;;188 000;188 000;875 000;875 000;;;701 000;701 000;;;;174 000;;;;;;;;;;;;;;;;;;;;;;;;;174 000;875 000;701 000;;;;;;;;;3,00;;;100,00%;10 430,00%;;;;-100,00%;;;100,00%;100,00%;100,00%;;18,02%;;;18,02%;;;21,99%;81,98%;;1 880,00%;1 880,00%;;;;;
87;МАЛИНКА, ООО;1165958122340;614014, Пермский кр., г. Пермь, ул. Анри Барбюса, д. 60 офис 1;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;413 000;1 055 000;;533 000;636 000;395 000;992 000;;534 000;642 000;;;;;;;;;;;;;;;;;;;;;;66 000;103 000;;138 000;126 000;;25 000;83 000;;127 000;129 000;;;;129 000;129 000;;;;;;;;;;;126 000;;;;;;;;;;;;;;16 000;15 000;;5 000;3 000;;;3 000;129 000;126 000;126 000;3 000;412 000;1 009 000;;533 000;635 000;374 000;969 000;;519 000;618 000;;;;38 000;40 000;;14 000;17 000;;;;1 000;24 000;-6 000;6 000;-12 000;-6 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,36;158,80;;;74,00;5,00;;;78,00;;100,00%;97,67%;466,91%;2,38%;;;;;;97,67%;100,00%;97,67%;2,33%;-1,89%;;;2,68%;;;2,75%;97,32%;;-8,82%;-9,09%;;4 300,00%;;4 300,00%;
